Line	Date	Time	SpectrumFile	LibraryFile	Water vapor H2O	Unit	 Compensation	 Residual	Carbon dioxide CO2	Unit	 Compensation	 Residual	Carbon monoxide CO	Unit	 Compensation	 Residual	Nitrous oxide N2O	Unit	 Compensation	 Residual	Ammonia NH3	Unit	 Compensation	 Residual	Methane CH4	Unit	 Compensation	 Residual	Pressure	Unit	 Compensation	 Residual	Cell temperature	Unit	 Compensation	 Residual	Electronics temperature	Unit	 Compensation	 Residual	 Status
0	2024-07-09	13:55:12	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00305.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.07	vol-%	wet	0.0023	1016.69	ppm	wet	0.0018	 0.000	ppm	wet	0.0021	0.2980	ppm	wet	0.0003	 0.069	ppm	wet	0.0012	 1.814	ppm	wet	0.0019	944.30	mbar	N/A	0.0000	 44.26	C	N/A	0.0000	 54.19	C	N/A	0.0000	OK
0	2024-07-09	13:55:42	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00306.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.07	vol-%	wet	0.0024	1013.36	ppm	wet	0.0018	 0.000	ppm	wet	0.0021	0.2941	ppm	wet	0.0003	 0.071	ppm	wet	0.0012	 1.795	ppm	wet	0.0019	944.30	mbar	N/A	0.0000	 44.29	C	N/A	0.0000	 54.23	C	N/A	0.0000	OK
0	2024-07-09	13:56:12	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00307.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.07	vol-%	wet	0.0024	1010.40	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2958	ppm	wet	0.0003	 0.059	ppm	wet	0.0012	 1.809	ppm	wet	0.0020	944.30	mbar	N/A	0.0000	 44.26	C	N/A	0.0000	 54.18	C	N/A	0.0000	OK
0	2024-07-09	13:56:43	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00308.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.07	vol-%	wet	0.0023	1011.77	ppm	wet	0.0018	 0.000	ppm	wet	0.0021	0.2905	ppm	wet	0.0003	 0.084	ppm	wet	0.0012	 1.810	ppm	wet	0.0020	944.40	mbar	N/A	0.0000	 44.30	C	N/A	0.0000	 54.18	C	N/A	0.0000	OK
0	2024-07-09	13:57:13	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00309.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.07	vol-%	wet	0.0024	1010.39	ppm	wet	0.0018	 0.000	ppm	wet	0.0021	0.2951	ppm	wet	0.0003	 0.085	ppm	wet	0.0012	 1.804	ppm	wet	0.0019	944.40	mbar	N/A	0.0000	 44.33	C	N/A	0.0000	 54.19	C	N/A	0.0000	OK
0	2024-07-09	13:57:43	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00310.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.07	vol-%	wet	0.0024	1007.39	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2943	ppm	wet	0.0003	 0.048	ppm	wet	0.0012	 1.819	ppm	wet	0.0019	944.30	mbar	N/A	0.0000	 44.30	C	N/A	0.0000	 54.18	C	N/A	0.0000	OK
0	2024-07-09	13:59:32	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00311.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.05	vol-%	wet	0.0023	1009.11	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2980	ppm	wet	0.0003	 0.044	ppm	wet	0.0012	 1.837	ppm	wet	0.0018	944.30	mbar	N/A	0.0000	 44.28	C	N/A	0.0000	 54.19	C	N/A	0.0000	OK
0	2024-07-09	14:01:05	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00312.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.01	vol-%	wet	0.0023	1005.59	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2933	ppm	wet	0.0003	 0.042	ppm	wet	0.0011	 1.827	ppm	wet	0.0019	944.20	mbar	N/A	0.0000	 44.31	C	N/A	0.0000	 54.16	C	N/A	0.0000	OK
0	2024-07-09	14:01:35	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00313.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.03	vol-%	wet	0.0023	1008.79	ppm	wet	0.0018	 0.000	ppm	wet	0.0021	0.2948	ppm	wet	0.0003	 0.048	ppm	wet	0.0011	 1.815	ppm	wet	0.0019	944.30	mbar	N/A	0.0000	 44.32	C	N/A	0.0000	 54.20	C	N/A	0.0000	OK
0	2024-07-09	14:02:05	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00314.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.04	vol-%	wet	0.0023	1007.98	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2914	ppm	wet	0.0003	 0.024	ppm	wet	0.0012	 1.797	ppm	wet	0.0019	944.30	mbar	N/A	0.0000	 44.33	C	N/A	0.0000	 54.18	C	N/A	0.0000	OK
0	2024-07-09	14:02:35	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00315.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.04	vol-%	wet	0.0023	1006.99	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2937	ppm	wet	0.0003	 0.076	ppm	wet	0.0012	 1.800	ppm	wet	0.0019	944.30	mbar	N/A	0.0000	 44.31	C	N/A	0.0000	 54.21	C	N/A	0.0000	OK
0	2024-07-09	14:03:05	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00316.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.04	vol-%	wet	0.0023	1006.79	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2913	ppm	wet	0.0003	 0.028	ppm	wet	0.0011	 1.805	ppm	wet	0.0019	944.30	mbar	N/A	0.0000	 44.30	C	N/A	0.0000	 54.18	C	N/A	0.0000	OK
0	2024-07-09	14:03:36	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00317.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.04	vol-%	wet	0.0023	1007.67	ppm	wet	0.0018	 0.000	ppm	wet	0.0021	0.2901	ppm	wet	0.0003	 0.038	ppm	wet	0.0012	 1.816	ppm	wet	0.0019	944.30	mbar	N/A	0.0000	 44.31	C	N/A	0.0000	 54.17	C	N/A	0.0000	OK
0	2024-07-09	14:04:06	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00318.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.03	vol-%	wet	0.0023	1006.46	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2917	ppm	wet	0.0003	 0.045	ppm	wet	0.0012	 1.810	ppm	wet	0.0019	944.30	mbar	N/A	0.0000	 44.35	C	N/A	0.0000	 54.20	C	N/A	0.0000	OK
0	2024-07-09	14:04:36	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00319.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.03	vol-%	wet	0.0023	1004.40	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2995	ppm	wet	0.0003	 0.061	ppm	wet	0.0012	 1.823	ppm	wet	0.0019	944.30	mbar	N/A	0.0000	 44.34	C	N/A	0.0000	 54.17	C	N/A	0.0000	OK
0	2024-07-09	14:05:06	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00320.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.03	vol-%	wet	0.0023	1005.08	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.3002	ppm	wet	0.0003	 0.061	ppm	wet	0.0012	 1.824	ppm	wet	0.0018	944.30	mbar	N/A	0.0000	 44.31	C	N/A	0.0000	 54.19	C	N/A	0.0000	OK
0	2024-07-09	14:05:37	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00321.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.02	vol-%	wet	0.0023	1003.56	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.3001	ppm	wet	0.0003	 0.065	ppm	wet	0.0012	 1.832	ppm	wet	0.0018	944.30	mbar	N/A	0.0000	 44.31	C	N/A	0.0000	 54.20	C	N/A	0.0000	OK
0	2024-07-09	14:06:07	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00322.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.02	vol-%	wet	0.0024	1001.99	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2980	ppm	wet	0.0003	 0.045	ppm	wet	0.0011	 1.841	ppm	wet	0.0018	944.30	mbar	N/A	0.0000	 44.33	C	N/A	0.0000	 54.18	C	N/A	0.0000	OK
0	2024-07-09	14:06:38	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00323.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.03	vol-%	wet	0.0023	1000.70	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2976	ppm	wet	0.0003	 0.026	ppm	wet	0.0012	 1.839	ppm	wet	0.0018	944.30	mbar	N/A	0.0000	 44.33	C	N/A	0.0000	 54.22	C	N/A	0.0000	OK
0	2024-07-09	14:07:09	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00324.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.03	vol-%	wet	0.0023	997.16	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2952	ppm	wet	0.0003	 0.062	ppm	wet	0.0011	 1.841	ppm	wet	0.0019	944.30	mbar	N/A	0.0000	 44.38	C	N/A	0.0000	 54.26	C	N/A	0.0000	OK
0	2024-07-09	14:07:39	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00325.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.04	vol-%	wet	0.0023	993.44	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2938	ppm	wet	0.0003	 0.065	ppm	wet	0.0011	 1.829	ppm	wet	0.0019	944.30	mbar	N/A	0.0000	 44.36	C	N/A	0.0000	 54.21	C	N/A	0.0000	OK
0	2024-07-09	14:08:10	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00326.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.04	vol-%	wet	0.0023	990.93	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2904	ppm	wet	0.0003	 0.054	ppm	wet	0.0012	 1.832	ppm	wet	0.0019	944.30	mbar	N/A	0.0000	 44.37	C	N/A	0.0000	 54.23	C	N/A	0.0000	OK
0	2024-07-09	14:11:08	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00327.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.04	vol-%	wet	0.0023	990.54	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2929	ppm	wet	0.0003	 0.036	ppm	wet	0.0012	 1.797	ppm	wet	0.0019	944.30	mbar	N/A	0.0000	 44.34	C	N/A	0.0000	 54.20	C	N/A	0.0000	OK
0	2024-07-09	14:12:30	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00328.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  1.98	vol-%	wet	0.0022	988.57	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.3002	ppm	wet	0.0003	 0.017	ppm	wet	0.0011	 1.832	ppm	wet	0.0018	944.30	mbar	N/A	0.0000	 44.41	C	N/A	0.0000	 54.22	C	N/A	0.0000	OK
0	2024-07-09	14:13:00	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00329.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  1.99	vol-%	wet	0.0023	993.48	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2932	ppm	wet	0.0003	 0.028	ppm	wet	0.0012	 1.836	ppm	wet	0.0018	944.30	mbar	N/A	0.0000	 44.39	C	N/A	0.0000	 54.20	C	N/A	0.0000	OK
0	2024-07-09	14:13:31	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00330.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  1.99	vol-%	wet	0.0023	992.40	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2963	ppm	wet	0.0003	 0.045	ppm	wet	0.0012	 1.835	ppm	wet	0.0018	944.30	mbar	N/A	0.0000	 44.34	C	N/A	0.0000	 54.25	C	N/A	0.0000	OK
0	2024-07-09	14:14:02	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00331.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  1.99	vol-%	wet	0.0023	989.75	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2943	ppm	wet	0.0003	 0.053	ppm	wet	0.0012	 1.843	ppm	wet	0.0018	944.30	mbar	N/A	0.0000	 44.36	C	N/A	0.0000	 54.26	C	N/A	0.0000	OK
0	2024-07-09	14:14:32	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00332.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.00	vol-%	wet	0.0023	987.56	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2957	ppm	wet	0.0003	 0.049	ppm	wet	0.0012	 1.816	ppm	wet	0.0018	944.20	mbar	N/A	0.0000	 44.41	C	N/A	0.0000	 54.22	C	N/A	0.0000	OK
0	2024-07-09	14:15:02	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00333.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.00	vol-%	wet	0.0023	985.58	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2915	ppm	wet	0.0003	 0.044	ppm	wet	0.0012	 1.829	ppm	wet	0.0018	944.30	mbar	N/A	0.0000	 44.39	C	N/A	0.0000	 54.24	C	N/A	0.0000	OK
0	2024-07-09	14:15:32	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00334.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.01	vol-%	wet	0.0023	985.82	ppm	wet	0.0016	 0.000	ppm	wet	0.0021	0.2943	ppm	wet	0.0003	 0.021	ppm	wet	0.0012	 1.822	ppm	wet	0.0018	944.20	mbar	N/A	0.0000	 44.41	C	N/A	0.0000	 54.26	C	N/A	0.0000	OK
0	2024-07-09	14:16:03	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00335.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.01	vol-%	wet	0.0023	985.28	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2944	ppm	wet	0.0003	 0.042	ppm	wet	0.0012	 1.811	ppm	wet	0.0019	944.20	mbar	N/A	0.0000	 44.41	C	N/A	0.0000	 54.28	C	N/A	0.0000	OK
0	2024-07-09	14:16:33	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00336.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.02	vol-%	wet	0.0023	985.99	ppm	wet	0.0016	 0.000	ppm	wet	0.0021	0.2904	ppm	wet	0.0003	 0.033	ppm	wet	0.0012	 1.806	ppm	wet	0.0019	944.20	mbar	N/A	0.0000	 44.42	C	N/A	0.0000	 54.28	C	N/A	0.0000	OK
0	2024-07-09	14:17:04	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00337.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.01	vol-%	wet	0.0023	986.50	ppm	wet	0.0016	 0.000	ppm	wet	0.0021	0.2930	ppm	wet	0.0003	 0.039	ppm	wet	0.0011	 1.794	ppm	wet	0.0019	944.20	mbar	N/A	0.0000	 44.39	C	N/A	0.0000	 54.31	C	N/A	0.0000	OK
0	2024-07-09	14:17:35	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00338.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.02	vol-%	wet	0.0023	985.61	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2888	ppm	wet	0.0003	 0.034	ppm	wet	0.0012	 1.795	ppm	wet	0.0019	944.20	mbar	N/A	0.0000	 44.42	C	N/A	0.0000	 54.27	C	N/A	0.0000	OK
0	2024-07-09	14:18:05	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00339.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.03	vol-%	wet	0.0023	985.29	ppm	wet	0.0016	 0.000	ppm	wet	0.0020	0.2880	ppm	wet	0.0003	 0.037	ppm	wet	0.0012	 1.813	ppm	wet	0.0019	944.20	mbar	N/A	0.0000	 44.43	C	N/A	0.0000	 54.29	C	N/A	0.0000	OK
0	2024-07-09	14:18:35	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00340.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.02	vol-%	wet	0.0023	985.66	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2893	ppm	wet	0.0003	 0.048	ppm	wet	0.0012	 1.782	ppm	wet	0.0019	944.20	mbar	N/A	0.0000	 44.45	C	N/A	0.0000	 54.28	C	N/A	0.0000	OK
0	2024-07-09	14:19:05	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00341.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.02	vol-%	wet	0.0023	984.70	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2851	ppm	wet	0.0003	 0.045	ppm	wet	0.0012	 1.776	ppm	wet	0.0019	944.20	mbar	N/A	0.0000	 44.42	C	N/A	0.0000	 54.28	C	N/A	0.0000	OK
0	2024-07-09	14:21:39	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00342.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.01	vol-%	wet	0.0023	986.27	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2945	ppm	wet	0.0003	 0.031	ppm	wet	0.0012	 1.807	ppm	wet	0.0018	944.10	mbar	N/A	0.0000	 44.41	C	N/A	0.0000	 54.30	C	N/A	0.0000	OK
0	2024-07-09	14:24:48	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00343.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.01	vol-%	wet	0.0023	986.18	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2934	ppm	wet	0.0003	 0.066	ppm	wet	0.0012	 1.816	ppm	wet	0.0018	944.00	mbar	N/A	0.0000	 44.43	C	N/A	0.0000	 54.23	C	N/A	0.0000	OK
0	2024-07-09	14:25:50	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00344.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  1.96	vol-%	wet	0.0022	989.37	ppm	wet	0.0017	 0.000	ppm	wet	0.0020	0.2938	ppm	wet	0.0003	 0.053	ppm	wet	0.0012	 1.796	ppm	wet	0.0019	944.10	mbar	N/A	0.0000	 44.46	C	N/A	0.0000	 54.22	C	N/A	0.0000	OK
0	2024-07-09	14:26:20	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00345.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  1.98	vol-%	wet	0.0023	994.09	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2862	ppm	wet	0.0003	 0.022	ppm	wet	0.0012	 1.786	ppm	wet	0.0019	944.00	mbar	N/A	0.0000	 44.47	C	N/A	0.0000	 54.29	C	N/A	0.0000	OK
0	2024-07-09	14:26:51	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00346.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  1.99	vol-%	wet	0.0023	996.63	ppm	wet	0.0017	 0.000	ppm	wet	0.0020	0.2876	ppm	wet	0.0003	 0.020	ppm	wet	0.0012	 1.807	ppm	wet	0.0019	944.00	mbar	N/A	0.0000	 44.46	C	N/A	0.0000	 54.23	C	N/A	0.0000	OK
0	2024-07-09	14:27:21	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00347.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.00	vol-%	wet	0.0022	997.26	ppm	wet	0.0017	 0.000	ppm	wet	0.0020	0.2888	ppm	wet	0.0003	 0.040	ppm	wet	0.0012	 1.790	ppm	wet	0.0019	944.00	mbar	N/A	0.0000	 44.43	C	N/A	0.0000	 54.26	C	N/A	0.0000	OK
0	2024-07-09	14:27:51	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00348.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.01	vol-%	wet	0.0023	995.90	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2868	ppm	wet	0.0003	 0.044	ppm	wet	0.0012	 1.791	ppm	wet	0.0019	944.00	mbar	N/A	0.0000	 44.47	C	N/A	0.0000	 54.28	C	N/A	0.0000	OK
0	2024-07-09	14:28:21	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00349.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.01	vol-%	wet	0.0023	994.96	ppm	wet	0.0017	 0.000	ppm	wet	0.0020	0.2871	ppm	wet	0.0003	 0.065	ppm	wet	0.0012	 1.775	ppm	wet	0.0019	944.10	mbar	N/A	0.0000	 44.45	C	N/A	0.0000	 54.27	C	N/A	0.0000	OK
0	2024-07-09	14:28:52	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00350.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.01	vol-%	wet	0.0023	993.59	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2872	ppm	wet	0.0003	 0.014	ppm	wet	0.0012	 1.796	ppm	wet	0.0019	944.00	mbar	N/A	0.0000	 44.47	C	N/A	0.0000	 54.28	C	N/A	0.0000	OK
0	2024-07-09	14:29:22	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00351.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.02	vol-%	wet	0.0023	991.89	ppm	wet	0.0017	 0.000	ppm	wet	0.0020	0.2831	ppm	wet	0.0003	 0.000	ppm	wet	0.0012	 1.780	ppm	wet	0.0019	944.00	mbar	N/A	0.0000	 44.47	C	N/A	0.0000	 54.29	C	N/A	0.0000	OK
0	2024-07-09	14:29:52	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00352.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.02	vol-%	wet	0.0023	991.15	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2877	ppm	wet	0.0003	 0.047	ppm	wet	0.0012	 1.773	ppm	wet	0.0019	944.00	mbar	N/A	0.0000	 44.47	C	N/A	0.0000	 54.29	C	N/A	0.0000	OK
0	2024-07-09	14:30:22	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00353.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.01	vol-%	wet	0.0023	989.12	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2900	ppm	wet	0.0003	 0.070	ppm	wet	0.0012	 1.784	ppm	wet	0.0019	944.00	mbar	N/A	0.0000	 44.44	C	N/A	0.0000	 54.29	C	N/A	0.0000	OK
0	2024-07-09	14:30:52	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00354.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.02	vol-%	wet	0.0023	989.12	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2882	ppm	wet	0.0003	 0.025	ppm	wet	0.0012	 1.764	ppm	wet	0.0019	944.00	mbar	N/A	0.0000	 44.46	C	N/A	0.0000	 54.31	C	N/A	0.0000	OK
0	2024-07-09	14:31:22	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00355.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.02	vol-%	wet	0.0023	988.96	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2898	ppm	wet	0.0003	 0.057	ppm	wet	0.0012	 1.791	ppm	wet	0.0019	944.00	mbar	N/A	0.0000	 44.46	C	N/A	0.0000	 54.28	C	N/A	0.0000	OK
0	2024-07-09	14:31:52	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00356.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.02	vol-%	wet	0.0022	987.41	ppm	wet	0.0017	 0.000	ppm	wet	0.0020	0.2860	ppm	wet	0.0003	 0.031	ppm	wet	0.0012	 1.778	ppm	wet	0.0019	944.00	mbar	N/A	0.0000	 44.48	C	N/A	0.0000	 54.26	C	N/A	0.0000	OK
0	2024-07-09	14:32:22	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00357.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.02	vol-%	wet	0.0022	985.53	ppm	wet	0.0016	 0.000	ppm	wet	0.0020	0.2908	ppm	wet	0.0003	 0.036	ppm	wet	0.0012	 1.808	ppm	wet	0.0019	944.00	mbar	N/A	0.0000	 44.49	C	N/A	0.0000	 54.29	C	N/A	0.0000	OK
0	2024-07-09	14:32:53	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00358.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.01	vol-%	wet	0.0023	983.85	ppm	wet	0.0016	 0.000	ppm	wet	0.0020	0.2856	ppm	wet	0.0003	 0.035	ppm	wet	0.0012	 1.800	ppm	wet	0.0019	944.00	mbar	N/A	0.0000	 44.46	C	N/A	0.0000	 54.33	C	N/A	0.0000	OK
0	2024-07-09	14:34:57	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00359.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  2.01	vol-%	wet	0.0023	983.95	ppm	wet	0.0017	 0.000	ppm	wet	0.0021	0.2939	ppm	wet	0.0003	 0.030	ppm	wet	0.0012	 1.802	ppm	wet	0.0019	944.00	mbar	N/A	0.0000	 44.48	C	N/A	0.0000	 54.29	C	N/A	0.0000	OK
0	2024-07-09	14:37:36	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00360.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  1.96	vol-%	wet	0.0022	982.58	ppm	wet	0.0017	 0.000	ppm	wet	0.0020	0.2924	ppm	wet	0.0003	 0.052	ppm	wet	0.0012	 1.796	ppm	wet	0.0018	944.00	mbar	N/A	0.0000	 44.46	C	N/A	0.0000	 54.27	C	N/A	0.0000	OK
0	2024-07-09	14:38:07	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00361.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  1.97	vol-%	wet	0.0023	984.25	ppm	wet	0.0017	 0.000	ppm	wet	0.0020	0.2882	ppm	wet	0.0003	 0.032	ppm	wet	0.0012	 1.804	ppm	wet	0.0019	944.00	mbar	N/A	0.0000	 44.50	C	N/A	0.0000	 54.31	C	N/A	0.0000	OK
0	2024-07-09	14:38:37	C:\SN58317\Samples\20240709_piu\20240709\SAMPLE_00362.SPEX	GAS-APP-006_SN58317_c14_135_Rev1.CLIB	  1.98	vol-%	wet	0.0022	983.79	ppm	wet	0.0017	 0.000	ppm	wet	0.0020	0.2906	ppm	wet	0.0003	 0.052	ppm	wet	0.0012	 1.806	ppm	wet	0.0019	944.00	mbar	N/A	0.0000	 44.45	C	N/A	0.0000	 54.30	C	N/A	0.0000	OK
